,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34
Have you ever wished that you were dead?,0.09532441175310831,-0.07092250095971396,-0.1462969102710224,-0.03981238166158387,0.061336623060121206,0.02717940661806042,0.146748521379116,-0.007129742197258288,-0.08696073559122086,-0.05689037606649318,0.06513106134253295,-0.0005434072225759072,0.008505699495056761,-0.04116505209697211,-0.016652120184460755,0.0270563645309083,-0.03676363133548725,-0.01224877622261753,0.020779309577809282,-0.04837317834816521,-0.012883697586230348,-0.02470680986660116,-0.029168924209731294,-0.02264427992457801,-0.04610237722631238,0.026594220354724668,0.059222234872198555,-0.02444807863921111,-0.0020995184394259087,-0.02103180839645849,-0.04539223454154261,-0.041345951112047405,0.015809518463922898,-0.014324986119244203
Have you often felt listless and tired for no reason?,0.12960269552909193,-0.12851060890527508,-0.014017759530828655,-0.06283793991113062,-0.03309556574864183,0.016499615348991296,-0.11734754664766014,0.11468585969581115,-0.07061500515390476,0.00822943829126779,0.12540638319237618,-0.15945916005646568,0.033024174678385185,0.056483762483927655,0.08620300989483658,-0.07563217894492318,0.08421269820309042,0.0038669772048447767,-0.06284527297865491,-0.13970878587197877,0.014956028480762534,-0.02623775489441782,-0.05313935038546487,0.04768388772518964,-0.02170027427713177,0.06407270580250779,-0.16619850994456442,0.05943973307942952,-0.08806033897643334,0.027542889397389723,0.016092249652841204,0.02476931853757323,0.01984051549559724,-0.008499390624970203
Have you often gone against your parents' wishes?,0.08198525890055634,-0.0691550636133408,0.012322592111023822,0.05522801611627903,-0.02159349228964686,-0.02089678210446799,-0.0550145082043292,-0.06739131769668325,0.22907031922963375,0.07741966391658639,-0.024455057035964414,0.10675949871335667,-0.08724500622981297,0.02393668584935121,-0.008917676562055693,-0.07837705123072441,-0.09725235072331834,0.05611236820962145,0.027290035596784133,0.07356243225193151,-0.03468415109216714,-0.024887627454207827,0.032216623294214264,-0.023061258588443222,-0.05146312764788527,-0.2152372619760845,-0.010862252020571698,-0.12540970817503108,-0.0184114890521837,-0.12193358796839508,0.12220501884957381,0.032676969212799445,0.03534571383074777,0.007890956275800326
"If you say you will do something, do you always keep your promise no matter how inconvenient it might be?",0.05535541534895639,-0.12508114110973836,-0.009199771665241921,0.26973711368062986,0.07926798730195257,-0.1221492313460523,0.20280528353718025,-0.111842709481146,0.10425313101947493,0.2799068445720231,-0.011766442364783358,0.0027270072204169066,-0.10119588163761192,-0.008548473894291154,0.12493098830651894,0.13533185326379626,-0.10902110075038773,-0.07326929729922305,-0.028616434535879795,0.0014415288121803554,0.1180867227870518,0.014225709049792699,0.2010326136401202,0.07046753078917707,0.050429239979970335,0.06362637937603524,0.03491185435969856,-0.10293788412802356,0.08689871104346245,-0.034746065389230155,-0.17927746875242606,-0.013376891225041185,0.000683631063431148,-0.2843101058526343
Is (or was) your mother a good woman?,0.1646896757911069,-0.0015130231904284643,-0.02449714773079756,0.03412216564799829,-0.06741060859430485,-0.027421022198015954,-0.05888051782441894,0.039836108812605,0.15832355589011277,-0.16906276400677417,-0.1716226422776982,0.14013578439268687,-0.049246641103282744,0.18897059235586874,0.010652921473630526,0.007962505468479085,0.027986845829879897,-0.06381501547001152,0.10025997564216313,-0.10818027690729838,0.04736360081568939,0.18874264813636088,-0.0484138617043621,-0.23297253126652143,-0.044810147466059845,0.12173421541897776,-0.09711791150891745,0.1692751825170691,-0.09902600467070959,-0.13217891380948799,0.11903977270784254,-0.09479894740482164,-0.01862256793239395,-0.08867634831978748
Is it better to follow society's rules than go your own way?,0.03940370714108398,0.16979261548668112,-0.11883957304024668,0.11650942717607447,0.11708169542450052,0.14451607471306363,-0.15014481229316148,-0.026173222110837037,0.22740519547590182,0.1802571045910171,-0.11757633546533663,-0.10801174142655572,-0.010802046480752458,0.044183354393401306,0.03372891090229194,0.036988950867367025,-0.1590064608542753,0.18636635117912323,-0.15085420574688801,-0.06494169829016104,0.15292842181681482,-0.2123100326160759,-0.015648908902111205,0.10874127635161857,0.12214924013995564,-0.1345995271923831,0.006971661566604296,-0.017994945628713434,-0.04836505532955175,0.04753794707140178,0.04703741613898079,-0.061196690526975364,-0.047714700962608575,0.028745293878903094
Should people always respect the law?,0.09449976240328428,-0.05505286729154366,0.01260872412500125,0.25889243620373537,0.13717055406611842,0.15755534493627987,0.005257568362689752,-0.1631901441548498,-0.13945479737233757,0.12852798884715352,-0.066765463347264,0.2473574710376388,0.16059998758280594,-0.059501769656332734,-0.01105513002475927,0.012492268614832155,-0.2039464102277115,0.043413016979169515,-0.12242680657112737,-0.17385674477840243,0.02208328406792009,0.06437582571872913,0.10331588285279115,0.035301480471701854,-0.19621255528005807,0.04289943866678297,-0.20300574062942342,0.027942905651466347,0.07105315215312116,0.051693548207259916,-0.0028620500650330077,0.07862783853709343,0.056540601363772924,0.1950813894088646
Were you ever greedy by helping yourself to more than your share of anything?,0.1372421456768879,-0.07973578540753767,0.05838763827753654,0.06017789768000366,-0.1247200776690304,-0.09939893033613575,-0.08896483471426199,-0.04215561246321979,0.11599790125070034,-0.0518470494960426,-0.03513819948297063,0.1277328219653299,-0.14030686214418955,-0.009519568923659127,-0.016194857308003786,0.006628559493741173,-0.09674949603471014,-0.05222433778710097,0.07211053200680394,-0.03137904759408793,-0.09338843545919176,0.06032654468098074,0.056126236140307616,0.020852462008067875,-0.11654458324451618,0.10630835584972903,0.06792771668062275,0.07733588818314063,0.08536637996147815,0.010527671038744484,-0.08726731061034305,0.014889532117526458,0.04277011160627207,0.05779715399246872
"When your temper rises, do you find it difficult to control?",0.09434117255270275,-0.05502821664357532,-0.11404217077509027,-0.021612671466963967,0.09336746798582946,-0.0006686703829851349,0.006613160150784502,0.03931008168270351,-0.10181667784384049,-0.05117484772641565,-0.007490963839396684,-0.059760904086524694,-0.018892223633062002,0.018457309306350825,-0.0035212281965068845,0.027881671387496778,-0.04025588214106498,-0.017396131195733192,0.08612811370216905,0.0483051001741288,-0.01686567464116585,-0.008425397032265428,-0.0393540537434713,-0.005219359675990126,-0.0552411589661417,-0.01459957753824556,0.040217226042238964,-0.0036630853946799775,0.05973748685177332,-0.04002281217073715,-0.03720746179266295,-0.06255480914467093,0.03698452036804143,-0.07830194911718674
Would being in debt worry you?,0.1301164498519645,-0.04288137179776057,0.036147521362919884,0.11556123779257207,-0.23661070402573398,0.07073078319380446,-0.02879314146258493,-0.19130267034716836,-0.027745026021019522,-0.006299832680026257,0.017386161720665795,0.04568913007753474,-0.10042292928475338,-0.30694395051463963,-0.15806284532131926,-0.1397579688935534,0.05431313896106636,0.08847147028339122,-0.05836645506217927,-0.03111744255635149,-0.11749199103901514,0.15721330413829146,-0.11887718698100486,0.23500533250611938,0.0646736580232157,0.050961509922780174,0.1414804130381307,-0.1399631455903981,-0.06858920052888752,0.13497822381182759,0.18633076793346756,0.10770776199933098,-0.10381522234362861,-0.16905268743856752
Would it upset you a lot to see a child or an animal suffer?,0.10106821891508617,0.023370545472717944,0.07332717959410398,0.011806941006644723,-0.1556558227389699,-0.013757697503417363,0.17338568470666754,0.15758467912326377,-0.1252039485408845,0.04817607463262133,0.060706348540417523,-0.1417090812788642,0.12720204460442397,0.13334846522632868,-0.18121500995630424,-0.2606888457514159,-0.0740258115987273,-0.2013627255168264,-0.004891556152625971,-0.015325891067189637,0.2820049631521159,0.08714585241170562,0.24625416978501735,0.15816354597367713,-0.21901374808934182,-0.20749148846522494,-0.030677511583137803,-0.07501685949391455,-0.13309338967256992,-0.0672373075862425,-0.07717576510888605,-0.10647043689429347,-0.02475789695419966,0.02945806861031649
Would you call yourself a nervous person?,0.10875055828270612,-0.12068152890593854,-0.16377893942909966,-0.034271272154170265,-0.009868609002217374,0.03170671366800187,0.10259287327379267,0.0508727365130668,-0.000379047465079635,0.043883281296523385,0.013252468939362386,0.042589675969459916,0.0774853653380456,-0.060181967500096634,-0.017289582574876488,0.006447720034493228,-0.038008241185629475,-0.017794104411625405,-0.02825223751092624,-0.0464091503036468,0.012932356292951194,-0.01264793402247067,-0.030505843851069758,-0.00414735211933794,-0.04892739047294669,0.045535746519914544,-0.009179148260050249,-0.0013227202738444912,0.013297042884164443,-0.013522177834798177,-0.023115105069223117,-0.021157711426800313,0.04043038094068664,0.009461223470463414
Would you call yourself happy-go-lucky?,0.10589906314292272,-0.0095256108843577,0.04653055584524341,-0.016553775307516238,0.04324952610712238,-0.24324279283505507,-0.0034386331874720296,-0.1415172221498883,-0.028893372814219772,-0.10412348953135557,-0.08188286896097588,-0.09252457105366026,0.0386745187957002,-0.0718910566153885,-0.04425220999064499,-0.028947171872527704,0.08560432583963144,0.20523382113747388,-0.06821636304429894,0.0383370311909014,0.16105807707072256,0.18920332260747658,0.13659608120181904,-0.12969533718556894,-0.1090127481857788,-0.028677643360618506,0.0668033700427659,0.15226261492608062,0.12820306149000352,0.06785787383051431,0.08740290625184499,0.04032173319414052,-0.058192622264406246,0.004167291845962479
Would you call yourself tense or 'highly-strung'?,0.09965683294134667,-0.10481934547333052,-0.1196663050763406,0.008120598613286022,0.006540782510775186,0.005767801173236193,-0.02124740737011391,0.1385130954664235,-0.00380936777166752,0.018668748294795534,-0.049195511629802104,-0.07512643609612318,0.07643193686722793,-0.09794425228720066,-0.036891102375074744,-0.0520494938066218,-0.023786825299897174,-0.10311688459458962,0.11161297077796357,0.10047245992360848,-0.04828128284433095,0.14028390330310533,-0.15929187620854224,-0.02696295588744979,-0.060366193849649634,-0.08182618243106886,0.02146513525302396,-0.19410025915361387,0.05857598643101359,0.1651788717580524,0.09302302704622525,0.019762596409634136,0.09707943062667426,-0.02084888248628907
Would you dodge paying taxes if you were sure you could never be found out?,0.11210663688967308,-0.14961953828166297,-0.1534570907951575,0.024423726841541912,0.014613971495214192,0.00971216772112025,0.0800483070172742,-0.04101536004730576,0.11278765995584318,-0.034539234322838425,0.008200516854258235,0.03257579996987584,0.06770347322754543,-0.02309703389965281,-0.08007042056052113,-0.02677797532363707,-0.04043664748451342,0.06920935549222437,0.0011476530025861294,-0.03873950345208003,0.025419340206872167,-0.028346162588692093,-0.035991315711614125,-0.016556582189819608,-0.11360078273773334,0.09047075849081924,0.022374135362607597,-0.006288813870718619,-0.015150280656489167,0.015781776011322902,-0.04212443064840218,0.0949692936120511,-0.07258085565539708,0.028558326610565007
Would you feel very sorry for an animal caught in a trap?,0.0820954752488406,0.019544755158011795,0.1092080049474505,0.2630448660319899,0.02398184207362363,-0.004020794857638424,0.24739678965820217,0.09059455090240746,-0.09617787285334697,-0.15337639350622204,0.0650036870864307,-0.02744398667960898,-0.057361154940000124,0.21730565984149192,0.07068296850605124,-0.04353894016052501,0.1853090907402528,0.03734049377295792,0.023096673463966898,-0.046602536547138675,0.05150747897524476,0.031899174205542016,-0.2022779734176237,0.06276111488741375,-0.06811081584552642,-0.08620484294295276,-0.19258044785852815,-0.036085040299094595,-0.042051331810397025,0.02402574265219762,0.015026868778329091,-0.05468970110425586,-0.02228210565982292,0.1359867080733315
Would you like other people to be afraid of you?,0.07449208837721422,-0.01830881905974074,-0.041851030044665755,-0.05600774916607254,0.12604275513750088,0.06178568746210035,0.02564856630036807,0.046464432871035216,-0.006186585759326854,0.011273697235286876,0.002350533866654291,-0.02853562422865531,0.020158885435369277,0.03001997467580846,-0.0287922106596582,-0.022637208997768898,0.005524983659041604,0.0339878368178489,0.10706393423768724,0.06896416925981268,-0.07729027374136126,-0.06291672965619793,-0.027843331696842454,-0.01593428064704365,0.005428469629028112,-0.0463756122424085,0.010819611567159354,-0.041974791681483624,-0.008846367280321267,-0.06868767977343733,0.0011042041529967708,-0.05340336421538281,-0.0009540917833936347,-0.06056258114888576
Would you take drugs which may have strange or dangerous effects?,0.10768679200995565,-0.12829570539633692,-0.14935158746344426,-0.006758368078237494,-0.013040151257193253,0.09589584410891354,0.12214198638239386,-0.0003902284052422773,-0.04664114035749868,0.12201588912830302,-0.06474018021929537,-7.454498322091034e-05,-0.007499832981294757,-0.015636739549056027,-0.1039944580145201,-0.018376221232197773,0.05014850061623338,-0.07266455562597257,-0.05313675730900274,-0.04799794924612766,0.0975903547440377,-0.014450456727070581,-0.05420351116445442,0.02458792555838222,0.03429461036354318,0.04541330278424906,0.08130072547383607,0.014868782055012304,0.09476494624187974,0.07496077453832309,-0.09886271095524948,0.0018164574779024581,0.02829262273086211,0.10906553785526149
