,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
The first thing that I always do in a new place is to make friends.,0.07380224819500421,-0.04682818636068885,-0.15679596851484962,0.14401719959593132,0.04604807001724751,0.05269690742637174,0.0714754302339319,-0.10877338237716801,0.12144378751577636,-0.019074903078582974,0.09000408582480098,-0.00879982623609395,0.11212359602802562,0.05922455766320264,0.15366127194753956,0.093484619197027,0.05103360555494426,0.13629422235597605,0.12412842593447054,-0.18564491341013573,0.18946291543630042,-0.026912066667860148,-0.0043730352546226346,-0.036104328194907075,-0.09357952897297701,-0.15642016375539317,0.17615165282827702,-0.02880445464224826,0.05492391669157704,0.07671611158703576
"When I suffer from a painful experience, I need someone to make me feel comfortable.",0.1391776832847904,0.05267785439427486,-0.012770656429810139,0.3036322809437018,0.08757447943472618,-0.06988637020176157,0.01761117210021759,0.014241277832726605,0.05285746024124314,-0.015102471944588152,-0.05231049732906702,0.04606307271580969,0.013067026527523982,0.1605828290086696,0.013521269909519004,-0.08051107318836832,-0.031095970863117915,0.004717940657437629,0.038652079695524214,-0.16757175080596515,-0.008766092829799354,-0.12383706019991675,-0.16994610704224988,0.1236587270238859,0.14241641124715756,-0.008892712946070806,0.18296122482479132,0.12222965532348316,-0.12787478406325734,0.07445755650818435
"When I'm in a group of people, I'm often the one who speaks on behalf of the group.",0.019184962235255072,0.04334838522145826,-0.13036260337902933,-0.038931448703444504,0.11218251135665881,0.022910011055806537,0.12941446722910385,0.1146453641540362,-0.05830811195959055,-0.06820588070942694,-0.1389509521457413,-0.09588131372084233,0.02588326877624312,-0.055605031184678674,-0.058053077066157206,0.11489966927040797,0.20831941035453705,0.1466031668491743,0.040063516268092,-0.042180572520846206,-0.050866769980115786,-0.02624643381572388,0.3114677908462185,0.05160640992946061,0.0008896402222959225,-0.05124492469290194,-0.002693274228429044,0.12865597572191956,-0.15741895599995237,0.09377009177196362
"When it comes to physical danger, I am very fearful.",0.13161067128471468,-0.019412526609889343,0.028326936765399317,-0.025855278958039924,0.06373623206335848,0.015871165676601087,-0.309346690759055,-0.05645798603790266,0.24732095569644647,-0.07280804015651784,0.08955988478774414,-0.06780990059923274,0.04817743657737681,-0.057176380024576874,0.005292024267299316,0.11631718915663283,-0.09854300618248692,0.3137806993061056,-0.1930408963079226,0.04783578582555759,-0.032800137659750796,-0.20719606063802232,-0.18789140330107784,-0.0006337318717861528,0.07349557619054506,-0.06591554353942124,0.0983115349982665,-0.1333846994182503,0.034846586664464954,-0.11353946294089229
"When people tell me that I’m wrong, my first reaction is to argue with them.",0.12846580740164612,0.06354851325849688,0.012655945218697019,0.02862069004875668,0.13920521326762156,-0.012408327770023554,-0.133936816264005,0.017317312049329757,-0.012864623175007731,0.0765366760799945,-0.12178565618021717,-0.08637300206854315,0.04213733554570651,-0.26684353602271776,0.07797061862080466,-0.06691691229421345,-0.10383333626471314,0.05188158087734821,0.14882272463462887,0.14694752940504166,-0.006785074670368253,0.3112336151691609,0.019138326298097516,0.09963054598978945,-0.012130545361538079,-0.02784612617532389,0.13533748295267709,0.047115641162552166,-0.06533843178268409,-0.16318150849526655
"When someone I know well is unhappy, I can almost feel that person's pain myself.",0.18520933224528388,-0.20327282667977487,0.12271863892569451,0.047007756441439806,0.007141674856538458,0.018798902708848503,0.17285272898434212,-0.043685598681975676,-0.17152871306969933,0.24030671193320413,0.10280088964335264,-0.05345078286531854,0.05070776604876144,0.104828889213592,0.01990082112697965,-0.08229174854277821,-0.1540288458402334,-0.0029480379441356986,-0.10414599487388963,0.08658492213845369,-0.012549186842129289,-0.045477992446094385,0.015719864545172754,-0.02175314217931659,-0.1027632306208003,0.14679103188285592,-0.050300861242480524,0.13221058645014258,0.10516663090409355,-0.036785542291974185
"When working on something, I don't pay much attention to small details.",0.14598580799444164,0.06635820757347236,-0.12004308550250961,0.006881488105166641,-0.07844248635924914,-0.037931188711160226,-0.03384198826330097,-0.197913213774545,-0.01002265884045087,0.021635618419271658,0.046644813965884546,0.19507281486458877,0.09633606079407835,-0.03372230602876365,0.062171036904316086,0.16626089287931328,0.07102439574143936,-0.13050087885359077,-0.12453604126450217,0.1379109961767863,0.0091706967448598,0.16439607019833305,-0.086830700651115,0.07927138520251348,0.09011181489596332,0.027464674814569847,0.1923635457152565,0.12918814085889185,-0.1508168654344162,-0.11277161879663213
"When working, I often set ambitious goals for myself.",0.07387047660141956,-0.040639877991878647,-0.10490882179356475,0.06387963944924899,-0.03055790137416031,-0.0001770827182334296,-0.047149692782275876,0.0023033722418534575,-0.09286737011219096,0.10261823950201926,0.12334874308603293,-0.06450231069467686,0.0075832274470024955,0.12721985070647623,0.06401439710133787,-0.052174342316265325,0.1415129833216591,0.1418938621628253,-0.11217935541367041,0.07383500909425574,-0.011411496715444492,0.11690803086590727,0.14303620367683045,-0.059454103861475885,0.08996376719420891,0.007667508741704379,0.03266858460274425,-0.16490919063883785,-0.1489657430284108,-0.007140304528776214
"When working, I sometimes have difficulties due to being disorganized.",0.16868538258223525,0.012890476740282774,-0.0668906729153569,-0.06515045222238747,-0.02337310438667465,0.038560924298975716,0.1902835469829057,-0.04230936602844663,-0.04309072105003779,-0.10357094579588381,-0.04698687880203592,0.015061625016193559,0.03598523112367565,-0.011687078305030598,0.13133733551165166,-0.031582547214787454,0.11186859028925598,0.12286710843126993,0.07432994778215575,-0.05526396587436133,0.018387154577029215,-0.11381899845885861,0.022382819007261853,0.1563100561610592,-0.037821017255300064,0.09221658066230937,0.007715629379214913,0.12330341289271657,0.1353807233508014,0.1398680738064021
"Whenever I feel worried about something, I want to share my concern with another person.",0.07957052425053865,-0.029016179511530554,-0.04119481134827823,-0.027761265734331124,0.02761740701419354,0.2030518922351221,0.1254972907795117,-0.05014192403223055,-0.13734343758119588,-0.20104235363837955,0.16736008968682203,0.018744000070555603,0.0514554455265046,-0.09849138994821983,0.07111211861436029,0.0046775309147337385,-0.029865024904149363,0.03580634197266528,0.09615409431164029,-0.00027211052139206374,0.0022435950287696023,0.22678288562231555,-0.16718971704902158,0.11633235789669677,0.08156581764426737,0.06672221363820106,-0.02582823633843124,-0.12240244819627263,0.038864237511909795,0.007473705611939918
